"CN","type","plat","TP"
"C_2266","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2267","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2268","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2269","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2270","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2271","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2272","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2273","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2274","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2275","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2276","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2277","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2278","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2279","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2280","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2281","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2282","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2283","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2284","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2285","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2286","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2287","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2288","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2289","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2290","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2291","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2292","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2293","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2294","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2295","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2296","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2297","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2298","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2299","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2300","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2301","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2302","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2303","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2304","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2305","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2306","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2307","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2308","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2309","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2310","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2311","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2312","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2313","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2314","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2315","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2316","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2317","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2318","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2319","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2320","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2321","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2322","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2323","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2324","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2325","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2326","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2327","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2328","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2329","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2330","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2331","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2332","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2333","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2334","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2335","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2336","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2337","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2338","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2339","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2340","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2341","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2342","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2343","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2344","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2345","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2346","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2347","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2348","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2349","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2350","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2351","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2352","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2353","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2354","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2355","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2356","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2357","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2358","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2359","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2360","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2361","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2362","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2363","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2364","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2365","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2366","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2367","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2368","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2369","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2370","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2371","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2372","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2373","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2374","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2375","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2376","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2377","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2378","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2379","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2380","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2381","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2382","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2383","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2384","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2385","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2386","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2387","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2388","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2389","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2390","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2391","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2392","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2393","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2394","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2395","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2396","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2397","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2398","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2399","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2400","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2401","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2402","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2403","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2404","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2405","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2406","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2407","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2408","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2409","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2410","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2411","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2412","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2413","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2414","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2415","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2416","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2417","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2418","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2419","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2420","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2421","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2422","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2423","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2424","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2425","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2426","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2427","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2428","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2429","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2430","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2431","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2432","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2433","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2434","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2435","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2436","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2437","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2438","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2439","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2440","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2441","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2442","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2443","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2444","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2445","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2446","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2447","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2448","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2449","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2450","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2451","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2452","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2453","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
